,clim_gamma,clim_c1,clim_c2,clim_c3,clim_kappa1,clim_kappa2,clim_kappa3,clim_epsilon,clim_sigma_eta,clim_sigma_xi,clim_F_4xCO2,cc_r0,cc_rU,cc_rT,cc_rA,ari_BC,ari_CH4,ari_N2O,ari_NH3,ari_NOx,ari_OC,ari_Sulfur,ari_VOC,ari_Equivalent effective stratospheric chlorine,aci_shape_so2,aci_shape_bc,aci_shape_oc,aci_beta,o3_CH4,o3_N2O,o3_Equivalent effective stratospheric chlorine,o3_CO,o3_VOC,o3_NOx,fscale_CH4,fscale_N2O,fscale_minorGHG,fscale_Stratospheric water vapour,fscale_Land use,fscale_Volcanic,fscale_solar_amplitude,fscale_solar_trend,fscale_Light absorbing particles on snow and ice,fscale_CO2,cc_co2_concentration_1750,seed
316504,10.315473341658077,4.326864115155374,16.213159928076195,85.28571232640077,0.977790058471638,1.9431432878620845,0.6499084350918433,0.8938931176981766,0.7151142650601081,0.3806063689334649,7.995255691446653,33.94317819675272,0.0013084590240756,3.0832825966524413,0.0023959819071574,0.0223217643584584,-2.0435332651146547e-06,-3.078141510516157e-05,-0.0008657061626839,-8.163732264280014e-05,-0.0076886011843615,-0.0054681902797145,-1.865244216166329e-05,-7.71749383675067e-06,0.0084397459113278,1.0220651111489394,5.0500172599959074e-18,-0.8696229635153223,0.0002878943172049,0.0013378477484191,7.469353298163834e-05,0.0001471141291336,0.0001043784132691,0.0011418188714175,1.029761078295408,0.8119997518688655,0.9984190769577788,0.629836353551299,1.0895276764371231,1.0043964055582122,1.056484512563127,-0.0301827703493701,0.3386560684283305,1.004402808012032,279.5353252471608,127640859
321380,6.660244700106393,4.548649665951115,22.90761033649475,73.55068792746142,1.315466599610262,1.891744731140952,2.609917871043808,1.5340361849234474,1.223130191139853,0.7353133512194977,8.910459893496817,32.99958326115736,0.0059473303362902,2.060609712530323,-0.0005281237860603,0.0204060060623046,-1.974418241333872e-06,-7.098697013433296e-05,-0.0002595181685512,-3.630629788503743e-05,-0.0026725025149034,-0.0031671346529821,-1.4257425894742515e-05,-1.4030473401094107e-05,0.0059419328196523,0.0098910345082145,6.900181579506276e-18,-2.035508532616176,0.0001760412283859,0.0010993382412628,-9.641382676549778e-05,0.0002099698428306,7.639910617354992e-05,0.0019224406483948,0.9788771815459196,0.9102750804786898,1.1431278294608658,1.1086708119531254,1.0478994451040005,1.0798756707806492,1.1757777079839475,-0.0780329071534968,2.4843673847212897,1.064631932723391,277.1004898089983,129586383
325995,3.0201388054003178,4.415049466857844,6.092858162713175,135.26501400952947,1.24207476887097,4.150254460712989,1.2799757622040264,1.3829340307354874,1.1754738082080622,0.6008857153141194,8.253026152143336,34.02035443390606,0.0027689575165708,3.949984961455077,0.0004344958737447,0.0078100535628117,-2.020997615264576e-06,-2.050991927230817e-05,-0.0010542351229335,-1.6022400252187747e-05,-0.0073087802633748,-0.0028162377466647,-2.5963052793219712e-05,-2.2905185539229934e-06,0.0017021058967723,8.25619828193021e-23,0.0299991014227642,-1.9115939981320664,0.0002140065809473,0.0012915643195398,-8.171842244612392e-05,-0.0001003053505398,0.0001593250074391,0.0009680229630934,0.926958464648708,1.0641742863999986,1.1881087804581296,1.1747700284769635,0.2810603918850108,0.8639862635419215,0.5999599100972952,-0.0392892011205049,0.0254604885629619,1.0206243194421514,276.5580375411282,131427768
326056,2.6575584340725005,3.483059175009809,12.167944572719763,103.27400967769644,0.8499131613649322,3.342221600590957,0.9031248113421926,0.8793860647677288,0.5062281914761222,0.3783306265807232,5.490069815176185,36.21829682783468,-0.0012347397369635,3.457867106887844,0.0023627172832828,0.0395989191407199,-3.475189138122128e-06,-7.004742183913088e-05,-7.716844669299994e-05,-1.9531981126730898e-06,-0.0002073603749317,-8.985508452144346e-05,-3.2124011217342565e-06,-1.118532245990075e-05,0.1086484429536657,2.714636227299021e-42,0.1695633368204039,-0.8797075271747478,0.000230872569796,0.0018992371317008,-0.0001596720573528,0.0001354859133856,-5.265218093498181e-05,0.0016697043889718,0.8245673850382957,1.0735638179840452,0.9288339241888874,0.1534453054566845,1.0687723893226937,0.9316953241085691,1.0205411551173698,0.0115183760109587,1.5152743897414058,0.8317436395373642,278.8704161516925,131452107
326172,2.8402379562389948,2.3962104317390747,14.68169014579544,25.094677137367785,0.8861073388127281,2.622226789660644,0.8771922404687047,1.0388337746680436,1.1056806530012826,0.3891336602243951,5.129840826837567,31.51238104442576,0.0036760637224715,4.825427293181327,0.0005695593455643,0.0219496412784467,-1.1024244495731604e-06,-5.160638696187462e-06,-0.0007749700289921,-9.689006874912808e-05,-0.0035662554625914,-0.0028634802510709,-2.7146966755859276e-05,-1.3690451037186005e-05,0.0060275685251664,1257.7076074664649,0.0014383495840102,-1.085483315404685,0.0003090848691805,0.000976840601277,-0.0001012873513901,0.0002004348990763,0.0004469148258894,0.0019871962241718,0.8716781103227991,1.0512199174895591,1.029792591931881,1.7221342906981798,0.9651609481069248,0.992558758731465,1.3612463589340935,-0.014731151901917,0.3008597901923697,0.8007318490824891,280.6597998479156,131498391
326456,3.4413725850290158,2.703859700546245,21.046527424633705,83.69854615329139,1.2453655224061837,5.307561220137385,1.0363433656579704,1.9418456013976464,1.2368701600375496,0.3094389905602266,6.700434901995176,33.40740261209659,0.0014812102760804,4.515155986298574,0.0020568042518478,0.0416862912545537,-2.6101873093257714e-06,-1.431797976650798e-05,-0.0004330078042113,-0.0001120852909634,-0.0048003254450576,-0.0010920430016652,-3.63677507948313e-07,-1.5060650029343938e-05,2.0067206840078544e-06,1.1157804049875354e-89,1.4281707634015664e-05,-2230.551508486208,0.0002368802259268,0.0015922342903199,-2.2844034137730803e-05,-1.4834063743485383e-05,-4.102512190242891e-05,0.0014267716069115,1.026233601628876,0.9856177816598763,0.8572969184726256,0.7507156680324902,1.278462180971124,0.9033027714067936,0.4729573443117469,0.0161851840916411,1.7582676189534885,0.915179750165879,279.863298875961,131611707
327102,2.6976893016519248,3.902136629062212,8.590462995847476,286.6348218325324,1.2346677653276852,5.505537146341335,0.7513990275043623,0.8170048623841956,0.8649758009315782,0.5617585671702743,8.554227661877952,35.24494191398959,0.0015289266564674,2.6078203412512164,0.0021248917491425,0.0308027773536286,-1.3485966099128129e-06,-2.684307871424953e-05,-0.0010952268669247,-0.0001055734065686,-0.0072673026306747,-0.0034682812975455,-2.3639119020736567e-05,-3.4829000997459376e-06,2.2163290652671575e-07,0.2959821686987821,2.7195507664329626e-07,-1.907168147578902,0.000242189052143,0.001545736402115,-4.1569552452856094e-05,0.0002219852736291,-0.0002935435481285,0.0016998290051454,1.1826161098995829,0.9726898670680888,0.9952154053602232,0.9618603273462868,0.9210980243591466,1.1961427939945637,0.9145283155154994,0.0379306536241323,0.4278759387744535,1.0415070999137648,276.7098591955292,131869461
327347,20.60061839566301,2.599569836207692,14.215458249738251,94.2343729125756,1.503184541330107,4.93860156099024,1.250055730335962,1.5132109213902454,2.11697244852314,0.5842745335286537,10.098854605683137,31.52167804757316,0.0049496132817477,4.22878845711155,-0.0001710743026978,0.0179638211634579,-4.820021367747403e-07,-1.1482897322384727e-05,-0.0007579442384208,-7.685557111101182e-05,-0.0043945310313365,-0.0002509923199297,-1.3532508922704318e-06,-1.076026294881948e-06,1.5176790657532737e-07,1.3456672056275409e-07,1.4762361011761269e-06,-14815.874211135815,0.0002274328754487,0.0014407417107969,-6.450299992808707e-05,-8.477531798646549e-07,0.0001688627314277,5.391868593799458e-05,1.1016021828684066,1.0007031015488788,0.86154810908825,-0.1923111168858968,1.122886684196207,0.8646566731502788,0.928219019231861,0.0322288236467684,1.2753433249653805,1.1426079990148406,276.96183866583203,131967216
327810,5.010645014542456,4.484865700702776,49.683027858223966,108.21618985657162,1.4324459717732068,0.9754755391183558,1.308656955407967,0.7777562334523573,1.1788470265145894,0.4200812298885787,7.847054260219253,31.154326192016377,0.0048234725607003,2.7975378860232105,0.0022253654354871,0.0164436792455912,-3.20559538886716e-07,-1.989238248101549e-05,-0.0003567604217193,-0.0001010584145069,-0.0056078215773789,-0.001956680720713,-3.104967447654515e-05,-3.162829291097732e-06,0.0037034399341802,1.1572538892345425e-15,0.0013432389757595,-2.8650237950802167,0.0002250017175093,0.001548430525825,2.9401488867755697e-05,7.913203463065261e-05,0.0002490700068503,0.0006243520509492,0.9879592426562828,1.0099240867665895,1.0877595386666812,0.2586555743456574,0.9163494149859438,1.1793853812050727,1.679845251015279,0.0449141778994706,0.6275842353297718,0.993597604334076,277.28421449185834,132151953
328301,8.052987384335244,3.84167453159501,18.467973910078825,95.85845208639375,0.8442408452619024,1.3664255756043426,0.9547915071125836,0.9317949677621152,1.3197319048169405,0.4035719229549734,6.920499485841376,33.401909054248875,0.0021893726511902,3.979556244021796,0.0023244845729202,0.0253623282883181,-1.346997040605576e-06,-5.392477409801153e-05,-0.0004862576043867,-5.253947381483389e-05,-0.0016879595632508,-0.0045022179672995,-2.521262540309193e-05,-5.549659853358012e-06,0.0064931293522012,143.05646129432455,0.0216172886191061,-0.7975051603981576,0.0002051086623512,0.0007336466646607,-6.0309582405452215e-05,9.24700743292106e-05,-0.0001274539895858,0.0010489096354083,0.8672120521168442,1.013419776248381,1.0533671779435954,1.0446050940467353,1.016353346085307,1.1060334053455425,0.2983844457193864,0.0229204926475261,0.8112134916962526,0.9302585884780246,276.368561374634,132347862
332459,3.303045382498829,4.950028943435575,15.246455241379635,157.87876588787165,1.460490267554618,1.1995725654262115,0.6258882043193783,1.26770841618384,0.6933055438184743,0.4130241299641015,6.319260620723212,30.761674604751093,0.0074451399723471,1.4751511960178845,-9.455851809160664e-05,0.0294233031030311,-1.6474044644343473e-06,-3.1041507495664107e-06,-0.0007390117416134,-5.325795086916289e-06,-0.0037165869986321,-0.0041798443460839,-4.479735141003155e-06,-7.040279885298733e-06,1.0827966721543883e-06,1.5974026007530471e-09,6.235312685137905e-07,-6265.847711413436,0.0002981258131023,0.000753889589359,7.163373706628532e-05,-6.415299836708575e-06,0.0001923616167988,0.0016133992349983,1.1569081106023815,1.0069598061708902,1.1768248867150617,0.7043609210579629,0.9507181842096089,0.8997793159154492,1.1840928488161566,-0.0239136642981134,0.7690884937547566,0.8881381778608956,278.45153697605025,134006904
333377,3.884941918413337,4.978276718196306,16.881476868558686,90.45203653148988,1.123429070418642,2.4692772802752554,1.1374078490228132,1.7618632938413197,0.8445037703819347,0.5241756849722545,8.359446472764127,28.331940957994757,0.0083975551872807,1.2767091099732022,-0.0002109161104563,0.0210271177325207,-2.2552423493572554e-06,-6.499287665636449e-06,-0.0009088268213382,-0.0001132653807595,-0.0008988251397952,-0.000654216429238,-6.783492352882449e-06,-1.4306165285063488e-05,0.0007735400028135,0.2251115756690997,1.126119508099033e-25,-1.7177078711832678,0.0001916012534863,0.0020257558149858,1.0323244820753328e-05,-9.062097699000716e-05,8.225315451954875e-05,0.0024497979815317,1.0970706473607124,0.7855798300453586,0.8521847007666857,1.919278626206236,1.08196423305824,1.0773823025378633,0.9271502201709813,-0.0150377407455808,1.3219830402514368,1.027779593594706,282.57863730524406,134373186
335362,8.480344251237803,3.935345806114048,36.99649644700517,162.70275409290326,1.7232266153638425,2.1371035167417403,0.5474228048101897,0.9573858214125543,1.1302215136003009,0.2586335782228448,8.559406981816132,35.08201783955907,0.0028878789385544,2.783694541224291,0.0020204814315382,0.0288408994169669,-3.395311166915792e-06,-1.3210793016517656e-05,-5.8596639403937735e-05,-5.747979721161284e-05,-0.0038849891409733,-0.0028560931479021,-2.6107048482770213e-06,-7.881888061556971e-07,1.0786990473373402e-06,1.430705321674548e-09,5.413968690289595e-06,-6210.153398696657,0.0002403582058053,0.0010977341132991,-3.272907467825824e-05,0.0001149827234125,-0.0004057984329229,0.0026121417848312,1.2182737584838437,1.0068061929616536,0.7608253851452242,1.4756658397651956,0.7853656781679336,0.9622473280001168,0.8527232023396112,0.0128514394769916,0.758968401503577,1.0418622302115006,273.96380996516507,135165201
335393,8.761023948027939,6.183780889861008,65.58632016398485,100.42130069198666,1.698286774011572,1.738107215466313,0.2517269608989922,0.4276985887577695,0.8137677736012394,0.7049756443919104,8.887180118425544,30.62557157086292,0.006260491448908,6.391208545654108,-0.0022031993161965,0.0007315884533058,-5.445987211875506e-08,-5.267003811417235e-06,-0.0003370108762482,-7.970904197534648e-05,-0.0078576039790673,-0.0013489771466496,-8.260024618032865e-06,-3.2856049652670496e-06,4.3057121830860353e-07,6.379645020672247e-09,3.900776844459598e-06,-7505.184157133766,0.0001627634376513,0.0010458489827689,-5.0649282649175775e-05,8.737879691053419e-05,4.311292468368428e-05,0.0013906996116576,1.0496727934683678,0.936643230967508,0.8975593160762938,0.136330116583686,0.844273079717319,1.164245269499336,1.766899002737227,-0.0491694076379537,0.1312646103298611,1.0633731945861158,277.4942828320141,135177570
340064,8.696633662338053,3.2082143252668325,14.202257028136504,53.13108647809193,0.6671720475412269,4.105624012126251,1.4707956566224052,1.6389709733879465,1.4201634846204303,0.580330550504313,7.129543743661728,28.908149652933425,0.0045283422308763,4.948832971166292,0.0014126669011255,0.0083561578014374,-1.900927508167372e-06,-3.314532146203353e-06,-0.0002830323201631,-0.0001168395294252,-0.0065071733365983,-0.0010604751786207,-1.4913674392900252e-05,-6.559667042704844e-07,0.0166469092454449,2.464230309604558e-32,0.007068795419011,-1.270866183617637,0.000233409296144,0.0012539082994411,-7.428480957809328e-05,4.972863580458695e-06,8.881213888832229e-05,0.0025920184829315,1.0527512310833147,1.105201123280268,1.0075567834545678,1.20750283324272,1.1986633318588,1.0219343184597152,0.8549884556098665,0.0420756150812084,1.3377467217478194,0.9447990106025989,280.13985713224673,137041299
341362,12.396614988643364,4.950754228077138,27.6666526126849,214.6087139457195,1.550715067465883,2.030227021273211,0.3194852345014436,0.7820440284841675,1.3532665893407594,0.5485264747961953,8.737147952204065,33.04746422888847,0.0035677186060678,0.5420207214318908,0.004218451019928,0.0010129087518455,-2.2779363345939845e-06,-3.685448632777695e-05,-0.0007487779895782,-0.0001181598255587,-0.0015545621575014,-0.0029608962536097,-7.285237069282095e-06,-1.825500017817704e-06,1.1545971531600618e-06,3.252667311019565e-06,4.592790510204742e-06,-2925.6442194220467,0.0001991719894194,0.0011354428428096,5.4058526836439386e-05,0.0001282631558459,-0.0003103962557671,0.0012637900723854,1.0475660461473568,0.9948809890593674,0.7806866569643657,1.6004175823571505,1.2079493829409742,0.7978906123354838,1.577555788314831,0.0051201125743085,0.6831309213196926,1.0535786095626996,277.2356171188852,137559201
341477,12.602267922648878,3.388397058255847,3.41684161154852,153.49468261658657,2.1732454697059933,3.313993316484356,0.9117971916812116,1.0744415592858936,1.8338547681725397,0.6260917426624688,9.70986784084776,35.93296862566022,0.00018761414395,0.4074190985609354,0.0045256326459253,0.0309503064957376,-3.3978702738399663e-06,-4.026711132921421e-06,-0.0009731173628117,-5.779999585776219e-05,-0.0051292331609506,-0.0010322594512408,-3.01822744640273e-05,-2.982640850183485e-06,0.0069635480959353,0.0089003920150064,0.0156964500366745,-0.7693372939558859,0.0002940241457061,0.0017044011171989,-8.141652316372313e-05,0.0001518231589055,-0.0002702295345719,0.0006660528994413,1.0798095029542136,1.0082443046424414,0.9117593592951918,1.8491306178218463,1.3157498365260525,1.0608763633874758,0.8377304455048291,0.0149179734853577,0.8383658778572958,1.1163018438998056,277.56541482677875,137605086
342626,6.316267590383808,3.6008474628820952,9.18011594912181,127.07899638550468,0.9006139794686521,3.2662244793074304,0.7992883316525055,1.4768406202406223,1.191378984400099,0.62468250194613,7.0749291310561375,34.711184161868104,0.0026554575692152,0.8151991330347332,0.0042602366913108,0.0097425096254799,-1.7070894760813163e-06,-2.3731019071914966e-05,-0.0009708040412991,-8.761510035694273e-05,-0.006020524482836,-0.0003562120882272,-2.331755566856376e-05,-1.368174018125916e-05,0.0074993892821613,1.693610069806579,3.009127981776261e-17,-0.8803903437898246,0.0002476431885819,0.0015218192529091,-9.643803891255188e-05,-9.75761231994603e-06,-7.881062068116631e-05,0.00074723973019,0.8319442192508208,1.0248788865303025,0.8257642486055286,0.3586983771550519,1.0349010346402627,0.9888284069608866,1.3485416133768628,-0.0698699610168823,2.5998238697495,0.9409524161800938,273.8594708205633,138063537
347767,13.226779583751192,3.3809308313701503,12.976274407075287,85.07643282504716,1.1791473305760896,3.503013790034312,0.6755141874013364,1.3603473090300822,1.647502712846686,0.2385828806361443,6.980618207724272,35.827031602808475,0.0004618451834424,-0.2207617188186353,0.0046371541482315,0.0154177446071351,-2.0810446694195674e-06,-6.0480971706341215e-05,-0.0009148417587076,-2.145000773776741e-05,-5.3281264840270015e-05,-0.0030926007802681,-1.6657959075997795e-05,-1.9860761661822405e-06,0.0035262406584295,3.4510438629299133e-19,0.0678677402055537,-1.556486734088038,0.0002156671967125,0.001248940377593,-4.554793285008582e-05,8.957011794829199e-05,-0.0002628595649826,0.0013106877931212,0.9824031697829004,0.8702850648374675,0.8031351416679438,1.219202948436016,0.8544473008965167,0.928356923179082,1.0466440122216307,0.0056643038225323,-0.2881494367027735,0.9343184108054442,279.0071246227858,140114796
348031,6.136117357746783,4.644465408263335,14.299804331757914,56.710710620420514,1.5937535951158484,1.908810037345667,0.9455562812278762,1.2635933955015568,1.3270777116321608,0.3971200849228357,7.525566238777828,36.64062823728704,-0.0002788629192354,2.077734643502495,0.0031958122583002,0.0209165490900144,-3.664650874002864e-06,-5.478783972058432e-06,-0.0004928848649447,-7.263725749251626e-05,-0.001333762579404,-0.0033035349736477,-2.5417012443248008e-05,-2.616414208528652e-06,0.0200681878324071,5.739798304095209,3.806066165075884e-18,-0.6223267957096771,0.0002673361004667,0.0012054671157527,-6.800690271834713e-05,0.0001820651907775,7.303450123564685e-05,0.0021337518864408,0.8813486046739614,1.0779227430709235,0.954842133766302,0.8178012897901467,0.6183218219275884,0.7798831189044871,1.3014886931447898,-0.0043182894423771,0.8463849166910397,0.9714412262367292,276.9676415634564,140220132
349323,5.544891116119521,6.140742164702111,21.47570077518187,193.7109247966576,1.6831588940634912,2.4732715116804496,1.029652133925922,1.1057628240687685,0.65397447240773,0.4926274805967869,9.389747906093124,36.011199621112254,0.0008213946863622,4.102530558574854,0.0005007068180609,0.0272945897809285,-4.460742612581398e-06,-6.289622041930559e-05,-0.0008006742355853,-3.3189591717265176e-05,-0.0046289803728813,-0.0029134644518765,-2.6349224882610487e-05,-1.314107469162428e-05,8.982846363916184e-07,9.670280465732246e-09,1.753718434582209e-05,-2177.6263241621355,0.0002293498768892,0.0010731898353012,-7.954745746126704e-05,0.0002369989328448,-0.0002892853160724,0.0002463676798342,1.0100752778730269,0.8663406281060617,1.0033822224418452,0.1996754795618248,1.0283467403299502,1.0481763433978546,0.9124402477622244,0.0321782134376882,0.4041342458925717,1.0954275622821283,276.6212461187868,140735640
352397,1.5341486833634903,4.01586129495872,18.659014246605334,21.97562200984551,0.6956854502939754,4.309990316237403,1.0341580746411256,1.8481950172227457,0.7558981581378867,0.5016380584485239,6.657302655139664,30.488046604889718,0.0059853125999399,1.1955941267653507,0.0036482657654855,0.0207351430178549,-3.2764515129449743e-06,-6.876734075163699e-06,-0.0003562755335333,-8.50214994318564e-05,-0.0042076447421383,-0.0047047621847502,-2.526047656100788e-05,-1.05144337572778e-05,0.0211234813515469,1.822683288902491e-45,5.2802673161797,-1.2736900542498708,0.0002698078142488,0.0016435404728259,-8.112393968533481e-05,0.0001173918002051,-0.0006135775481268,0.0020671063438384,0.9487054743077232,0.936550128459142,1.0237670059983477,0.8144951751567672,1.3748006955715406,1.1384330259960491,0.5540915469480938,-0.0294309888653975,1.2025749118014093,0.9121821534491996,277.4298316638622,141962166
355217,8.119270198064656,4.284987350696992,19.62972889382304,50.794599133215726,0.6857668427126948,2.444198692746487,0.0332858387873515,1.1525850121120058,0.5742582381030297,0.2777843451680266,6.104800236360131,34.25324193591153,-0.0003775333970293,4.136153870918321,0.0020320265360683,0.0339559014316976,-1.5551776750779744e-06,-3.380456420810012e-05,-0.0006798785406272,-0.0001160967099389,-0.0059399105744389,-0.0032232545454623,-5.047318809869212e-06,-1.3383642865164216e-05,0.0026051929974311,2.0109777696097143e-14,0.0012086097039535,-4.17782091133975,0.000229858244976,0.0014000566932897,-0.0001185429952606,0.0001528396208152,1.4988884210110528e-05,0.0004942707657159,1.0277581918373977,0.9006202003766407,0.8404162502004221,0.3930855394647108,0.7033532849787143,0.9256035692987904,0.9364770753543324,-0.0133114034731536,0.3009969573396276,0.8744176079736351,281.0426940241489,143087346
355984,4.054480650791705,3.7228405499496,24.31302293424768,116.84960149410485,1.1317407743186751,1.2546642082011012,0.7543925741195819,0.7724147371145493,0.6356565476927875,0.2752777297146258,6.50330062255387,32.686007703929704,0.0041212091228247,3.51264241401332,0.0001156557963337,0.0210756109716295,-2.8454365643684915e-06,-4.366945160775004e-05,-0.0009901293800793,-0.0001026227185213,-0.0049817965197226,-0.0050431268831969,-1.0964428590232144e-05,-9.090831313232803e-06,3.818612464325282e-07,1.5937411631186286e-89,5.537834272688465e-06,-6127.769170868934,0.0002189473405186,0.0011748586050774,-8.039425974995756e-05,0.0001417326782039,-0.0001232831133494,0.0021378121932603,0.835930515717662,1.0010857748574171,1.0918619467450237,0.6632524517209568,0.8812378277535768,1.0017573258322283,0.8527172039659783,0.0301116796777367,0.7628736427689675,0.9010285251141432,278.0794390546178,143393379
356979,1.1935337873615732,4.690310497367923,25.41444527625854,89.51379551833682,1.3882734908653989,1.6142636601889466,0.6202534619581153,1.479588414171647,0.495635001922466,0.3559093923262615,7.987704393470649,33.40428207354825,-0.0004845715924955,3.5282826625624586,0.0032182781909806,0.0009321835150658,-1.6258459677296576e-06,-1.0512864464026076e-05,-0.0009407914888482,-3.536874152656447e-05,-7.27586855029886e-05,-0.000885243791102,-2.265853367790336e-05,-3.408474431427775e-06,0.0080505149605332,5.121597288455105e-09,0.0004539679879534,-1.052838684994318,0.0002313050757115,0.0015992544900911,-0.0002302987219741,0.0002472188882441,-8.515846673988403e-05,0.0009864628280863,0.947382674612086,1.1327011453045917,0.9958295822289128,-0.1064709052716383,1.3229703062358156,0.9226120277354009,0.8663402760935954,-0.0830033491768117,1.0114574464110344,1.0037422040417985,281.94569121338515,143790384
359504,5.903393937426059,2.0181797634611067,11.521270579198848,77.64761820821379,0.7833246867174097,2.206165053702139,0.7119881196174502,1.2117144022873796,0.6689026785053204,0.2323142338011163,6.388358101006215,30.59653009089677,0.0083511072239955,2.767326482450108,-0.0016028648601622,0.0202028593840458,-9.751510317602e-07,-4.894626985594493e-05,-0.0010505850246793,-0.000105173440688,-0.0076204087837878,-0.000300148699463,-2.301188728279443e-05,-1.0694828220562522e-05,0.0012150832534305,2.900174661671672,1.4222629783148243e-26,-1.3682593518401294,0.0002241345891964,0.0018615646411193,-1.600243153055486e-05,2.2830894122934244e-06,-5.164465937577236e-05,0.0012890423214064,0.992724442513267,1.0207887051914648,0.9155305942286226,1.4436953210485313,0.6001704461219798,1.0241684067610806,0.9092235767247112,0.0522642340152432,1.054552033966453,0.8935669277261397,279.22573506565124,144797859
362954,4.353742162415127,2.614714378027365,18.04055866188819,132.9393307319238,0.9677495932115904,7.569916648256813,0.6969621982525889,1.313703383826882,1.1525996689923192,0.4400067518464029,9.172806575579456,29.332555500992832,0.0077845743108448,3.2058090057185917,-0.0003240850782045,0.0006834480029154,-3.78216955879029e-06,-4.926875851727072e-05,-0.0005608755737666,-6.598216128116813e-05,-0.0004290275305758,-0.0006843860708812,-2.6066064382977e-07,-9.836429420302958e-06,1.8000000472702397e-06,2.7320195738879745e-05,4.715578779930472e-06,-2989.2194811768777,0.0002774373726965,0.001288507558914,-0.0001750511482455,0.0001329843177163,-2.365056207826689e-05,0.001390585193234,1.2294632452699572,0.9483291440425768,0.9034874324410512,0.9829581684604868,0.8886751639177182,0.776547841654856,0.8837318023161488,-0.0007174252207342,0.4826252044038916,1.080915447600772,277.5719668882256,146174409
363820,6.244374078822744,3.513959881828552,21.49381124951579,108.96524790404088,1.4050623960213593,2.804083017965638,0.610146840684309,0.9073367457418364,1.5263574375461442,0.3041913243915268,6.869257136498828,33.259878157912105,0.0071625668834005,1.4905355359818755,-0.0008813209294453,0.0235614753578735,-3.2661371243260936e-06,-5.019678524999586e-05,-0.0006087515812506,-0.000121903975842,-0.0002053431797034,-0.0042503661081435,-3.161003980309884e-05,-5.879104346266742e-06,0.0018177599915597,0.005899795878687,0.0228149892932963,-2.3449380441328227,0.0002207975136613,0.0010041068855328,-1.9901968612675552e-05,6.510924983132296e-05,-0.0001947291434108,0.0009566671746131,1.0339651914336556,1.031150274081612,0.977902333179701,1.4964916106466102,0.5381775680788373,0.7815715269212753,1.1654406457148212,-0.0350105566797707,-0.2960434525676503,0.9261234463793744,276.55587789748074,146519943
367166,0.8415417082935521,4.441490086197288,29.788764321405345,37.60127283807919,1.1071903811087187,1.478156458198202,0.8424859967047,1.0870046469054149,0.2858056701328443,0.3358688326725224,7.218510855685976,37.52574455209197,-0.0017188505679607,-0.1006929442208205,0.0049369579187119,0.0404222282992994,-3.837624836877611e-06,-7.139205496916434e-05,-0.0005898472771529,-7.254615161045956e-05,-0.0068632081969712,-0.0026476034381847,-7.376470425090187e-06,-1.5058326529462435e-05,0.0003488897666662,0.0109341421178595,3.8520125571618216e-27,-9.999733906709094,0.000262862869548,0.0012581872389325,-5.186190693795137e-05,0.000111512123749,0.0002402607014606,-0.0006468008076474,1.0106442842249317,0.8803047136512494,0.8456614999914327,1.2793706550304274,0.9981303029159092,0.8301034282946946,0.6053883431816911,-0.0064475920256279,1.6766619502273472,0.9501403734306758,279.2002657279653,147854997
367504,3.4679580714560907,5.637555177955665,20.597901234924635,142.96650934309798,0.6477960251083271,2.993196240670902,0.6386082593923782,1.0564939465838368,0.5315145763457843,0.6634506023591644,8.766609420103086,34.099168108838406,0.0028746383761726,5.475313527073506,-0.0009685500955436,0.016134887371827,-3.831856634916301e-06,-6.794769703926742e-05,-0.0010456388722566,-7.437400560822302e-05,-0.0007211514194205,-0.0015376041868558,-2.8197987819448704e-05,-4.9709278356278034e-06,1.0827669897630952e-07,4.44736354443317e-11,7.846794218826321e-07,-63558.33908659424,0.0002318663103773,0.0015339574240934,-5.322721846053126e-05,6.622838675511916e-05,9.35524971122018e-05,-0.0002946369877463,0.9801336625692711,0.9918861921479836,0.7524319813385262,2.013329552054377,1.4243574128637722,0.9124804866214486,0.8147617997248853,0.017699893364488,1.8374130188977704,1.0551872710855408,276.53824439402905,147989859
368912,7.426780083720788,3.393622216114581,9.624044225474158,126.92942500872334,1.1670859190995992,2.990590385322671,1.2182644254227986,1.0447891174373238,1.0059619263184494,0.6989802369601843,9.464734717575563,31.031589785508107,0.0051750173458237,4.41247848195988,0.000207946941761,0.0221831317222663,-6.375851199343556e-07,-1.749946681738675e-05,-0.0002201521374016,-0.000131243780611,-0.0008195925461297,-0.0044239243400416,-7.76355575635317e-06,-2.4159314186843216e-06,5.839148154139404e-07,7.38983710350629e-89,3.0464445729125133e-06,-7434.386642295991,0.0002608439092277,0.0003304776561071,-7.79947369811149e-05,0.0002456869557588,-0.0001660150236679,0.0006801549741194,0.953259677659153,1.1604766490480003,0.819006603575077,0.4927867769321005,1.1873176985475091,0.9278855684512956,0.5674956701708955,-0.0099382874744647,0.7411685271509927,1.1004416489223616,278.41980453706367,148551651
